MSN,YYYYMM,Value,Column_Order,Description,Unit
TEACEUS,199502,126.667,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199503,143.425,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199504,135.654,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199505,142.402,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199506,144.016,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199507,139.946,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199508,145.59,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199509,139.9,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199510,143.573,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199511,139.771,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199512,144.017,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199513,1680.991,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199601,139.743,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199602,133.989,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199603,144.146,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199604,141.487,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199605,148.116,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199606,142.27,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199607,148.11,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199608,152.043,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199609,137.942,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199610,151.929,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199611,141.13,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199612,144.188,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199613,1725.095,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199701,140.131,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199702,131.825,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199703,145.337,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199704,146.006,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199705,149.482,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199706,145.099,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199707,153.022,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199708,149.523,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199709,141.952,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199710,149.469,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199711,142.892,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199712,149.368,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199713,1744.11,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199801,144.658,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199802,131.742,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199803,147.41,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199804,151.445,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199805,148.087,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199806,147.916,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199807,156.498,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199808,153.655,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199809,146.782,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199810,153.585,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199811,145.581,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199812,154.343,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199813,1781.707,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199901,144.707,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199902,134.447,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199903,152.607,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199904,148.926,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199905,154.708,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199906,152.885,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199907,157.498,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199908,159.274,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199909,148.566,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199910,158.876,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199911,149.733,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199912,165.733,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,199913,1827.964,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200001,146.201,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200002,146.085,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200003,155.354,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200004,152.263,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200005,158.52,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200006,157.023,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200007,162.879,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200008,164.484,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200009,153.129,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200010,161.534,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200011,152.833,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200012,161.74,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200013,1872.047,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200101,150.547,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200102,139.579,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200103,157.025,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200104,153.091,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200105,160.005,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200106,154.542,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200107,164.193,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200108,161.735,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200109,149.5,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200110,158.846,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200111,150.345,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200112,152.096,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200113,1851.506,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200201,152.348,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200202,140.487,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200203,158.831,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200204,156.497,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200205,162.441,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200206,159.589,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200207,164.205,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200208,165.522,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200209,152.946,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200210,159.745,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200211,156.984,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200212,162.608,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200213,1892.205,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200301,151.486,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200302,141.777,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200303,157.913,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200304,154.787,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200305,160.096,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200306,156.997,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200307,163.592,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200308,168.581,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200309,155.153,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200310,163.515,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200311,156.837,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200312,162.666,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200313,1893.4,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200401,157.164,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200402,153.163,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200403,164.533,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200404,161.221,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200405,165.486,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200406,163.378,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200407,169.78,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200408,169.555,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200409,160.535,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200410,168.76,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200411,162.127,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200412,166.619,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200413,1962.321,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200501,161.372,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200502,150.283,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200503,167.523,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200504,163.376,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200505,171.07,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200506,165.419,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
TEACEUS,200507,172.746,"12","Total Energy Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
